,scores,average_scores
0,1.0,1.0
1,0.0,0.5
2,-2.0,-0.3333333333333333
3,0.0,-0.25
4,0.0,-0.2
5,1.0,0.0
6,-1.0,-0.14285714285714285
7,1.0,0.0
8,-2.0,-0.2222222222222222
9,-1.0,-0.3
10,-1.0,-0.36363636363636365
11,0.0,-0.3333333333333333
12,0.0,-0.3076923076923077
13,1.0,-0.21428571428571427
14,-1.0,-0.26666666666666666
15,0.0,-0.25
16,-1.0,-0.29411764705882354
17,-1.0,-0.3333333333333333
18,-1.0,-0.3684210526315789
19,-1.0,-0.4
20,-1.0,-0.42857142857142855
21,0.0,-0.4090909090909091
22,2.0,-0.30434782608695654
23,1.0,-0.25
24,2.0,-0.16
25,2.0,-0.07692307692307693
26,0.0,-0.07407407407407407
27,2.0,0.0
28,-1.0,-0.034482758620689655
29,1.0,0.0
30,-1.0,-0.03225806451612903
31,0.0,-0.03125
32,0.0,-0.030303030303030304
33,1.0,0.0
34,1.0,0.02857142857142857
35,-1.0,0.0
36,2.0,0.05405405405405406
37,1.0,0.07894736842105263
38,-1.0,0.05128205128205128
39,1.0,0.075
40,0.0,0.07317073170731707
41,0.0,0.07142857142857142
42,-1.0,0.046511627906976744
43,1.0,0.06818181818181818
44,1.0,0.08888888888888889
45,0.0,0.08695652173913043
46,2.0,0.1276595744680851
47,0.0,0.125
48,-1.0,0.10204081632653061
49,0.0,0.1
50,-3.0,0.0392156862745098
51,-1.0,0.019230769230769232
52,-1.0,0.0
53,-1.0,-0.018518518518518517
54,0.0,-0.01818181818181818
55,1.0,0.0
56,1.0,0.017543859649122806
57,0.0,0.017241379310344827
58,-1.0,0.0
59,0.0,0.0
60,-1.0,-0.01639344262295082
61,1.0,0.0
62,5.0,0.07936507936507936
63,0.0,0.078125
64,1.0,0.09230769230769231
65,2.0,0.12121212121212122
66,4.0,0.1791044776119403
67,0.0,0.17647058823529413
68,2.0,0.2028985507246377
69,3.0,0.24285714285714285
70,1.0,0.2535211267605634
71,0.0,0.25
72,1.0,0.2602739726027397
73,0.0,0.25675675675675674
74,1.0,0.26666666666666666
75,2.0,0.2894736842105263
76,1.0,0.2987012987012987
77,-2.0,0.2692307692307692
78,0.0,0.26582278481012656
79,3.0,0.3
80,4.0,0.345679012345679
81,2.0,0.36585365853658536
82,1.0,0.37349397590361444
83,1.0,0.38095238095238093
84,3.0,0.4117647058823529
85,1.0,0.4186046511627907
86,1.0,0.42528735632183906
87,0.0,0.42045454545454547
88,-1.0,0.4044943820224719
89,1.0,0.4111111111111111
90,2.0,0.42857142857142855
91,0.0,0.42391304347826086
92,2.0,0.44086021505376344
93,4.0,0.4787234042553192
94,4.0,0.5157894736842106
95,2.0,0.53125
96,3.0,0.5567010309278351
97,1.0,0.5612244897959183
98,2.0,0.5757575757575758
99,0.0,0.57
100,2.0,0.58
101,-1.0,0.57
102,4.0,0.63
103,4.0,0.67
104,0.0,0.67
105,4.0,0.7
106,2.0,0.73
107,2.0,0.74
108,5.0,0.81
109,1.0,0.83
110,9.0,0.93
111,1.0,0.94
112,9.0,1.03
113,4.0,1.06
114,4.0,1.11
115,4.0,1.15
116,3.0,1.19
117,2.0,1.22
118,2.0,1.25
119,4.0,1.3
120,0.0,1.31
121,6.0,1.37
122,1.0,1.36
123,4.0,1.39
124,0.0,1.37
125,5.0,1.4
126,6.0,1.46
127,1.0,1.45
128,4.0,1.5
129,3.0,1.52
130,3.0,1.56
131,5.0,1.61
132,10.0,1.71
133,4.0,1.74
134,7.0,1.8
135,4.0,1.85
136,5.0,1.88
137,0.0,1.87
138,3.0,1.91
139,6.0,1.96
140,5.0,2.01
141,1.0,2.02
142,1.0,2.04
143,-1.0,2.02
144,6.0,2.07
145,4.0,2.11
146,4.0,2.13
147,6.0,2.19
148,9.0,2.29
149,5.0,2.34
150,7.0,2.44
151,11.0,2.56
152,0.0,2.57
153,4.0,2.62
154,4.0,2.66
155,4.0,2.69
156,5.0,2.73
157,2.0,2.75
158,5.0,2.81
