,scores,average_scores
0,0.0,0.0
1,1.0,0.5
2,1.0,0.6666666666666666
3,-1.0,0.25
4,-2.0,-0.2
5,1.0,0.0
6,0.0,0.0
7,0.0,0.0
8,2.0,0.2222222222222222
9,0.0,0.2
10,-2.0,0.0
11,0.0,0.0
12,0.0,0.0
13,1.0,0.07142857142857142
14,0.0,0.06666666666666667
15,0.0,0.0625
16,-1.0,0.0
17,1.0,0.05555555555555555
18,-1.0,0.0
19,0.0,0.0
20,0.0,0.0
21,-1.0,-0.045454545454545456
22,1.0,0.0
23,-2.0,-0.08333333333333333
24,1.0,-0.04
25,2.0,0.038461538461538464
26,1.0,0.07407407407407407
27,0.0,0.07142857142857142
28,0.0,0.06896551724137931
29,0.0,0.06666666666666667
30,-2.0,0.0
31,-3.0,-0.09375
32,-1.0,-0.12121212121212122
33,0.0,-0.11764705882352941
34,-1.0,-0.14285714285714285
35,2.0,-0.08333333333333333
36,1.0,-0.05405405405405406
37,2.0,0.0
38,1.0,0.02564102564102564
39,-1.0,0.0
40,2.0,0.04878048780487805
41,2.0,0.09523809523809523
42,0.0,0.09302325581395349
43,0.0,0.09090909090909091
44,1.0,0.1111111111111111
45,-1.0,0.08695652173913043
46,0.0,0.0851063829787234
47,-1.0,0.0625
48,1.0,0.08163265306122448
49,-1.0,0.06
50,3.0,0.11764705882352941
51,0.0,0.11538461538461539
52,0.0,0.11320754716981132
53,-1.0,0.09259259259259259
54,1.0,0.10909090909090909
55,2.0,0.14285714285714285
56,2.0,0.17543859649122806
57,-1.0,0.15517241379310345
58,2.0,0.1864406779661017
59,1.0,0.2
60,-1.0,0.18032786885245902
61,0.0,0.1774193548387097
62,1.0,0.19047619047619047
63,-1.0,0.171875
64,2.0,0.2
65,0.0,0.19696969696969696
66,0.0,0.19402985074626866
67,0.0,0.19117647058823528
68,2.0,0.21739130434782608
69,0.0,0.21428571428571427
70,0.0,0.2112676056338028
71,0.0,0.20833333333333334
72,-1.0,0.1917808219178082
73,0.0,0.1891891891891892
74,3.0,0.22666666666666666
75,0.0,0.2236842105263158
76,1.0,0.23376623376623376
77,0.0,0.23076923076923078
78,-2.0,0.20253164556962025
79,1.0,0.2125
80,0.0,0.20987654320987653
81,-1.0,0.1951219512195122
82,1.0,0.20481927710843373
83,0.0,0.20238095238095238
84,0.0,0.2
85,0.0,0.19767441860465115
86,0.0,0.19540229885057472
87,-1.0,0.18181818181818182
88,2.0,0.20224719101123595
89,2.0,0.2222222222222222
90,0.0,0.21978021978021978
91,-1.0,0.20652173913043478
92,-1.0,0.1935483870967742
93,1.0,0.20212765957446807
94,-1.0,0.18947368421052632
95,3.0,0.21875
96,0.0,0.21649484536082475
97,4.0,0.25510204081632654
98,2.0,0.2727272727272727
99,-1.0,0.26
100,1.0,0.27
101,1.0,0.27
102,4.0,0.3
103,2.0,0.33
104,2.0,0.37
105,1.0,0.37
106,-1.0,0.36
107,0.0,0.36
108,1.0,0.35
109,-2.0,0.33
110,1.0,0.36
111,0.0,0.36
112,1.0,0.37
113,2.0,0.38
114,0.0,0.38
115,2.0,0.4
116,2.0,0.43
117,2.0,0.44
118,3.0,0.48
119,3.0,0.51
120,2.0,0.53
121,3.0,0.57
122,2.0,0.58
123,2.0,0.62
124,2.0,0.63
125,4.0,0.65
126,3.0,0.67
127,7.0,0.74
128,2.0,0.76
129,4.0,0.8
130,2.0,0.84
131,2.0,0.89
132,3.0,0.93
133,3.0,0.96
134,0.0,0.97
135,0.0,0.95
136,5.0,0.99
137,5.0,1.02
138,4.0,1.05
139,5.0,1.11
140,2.0,1.11
141,3.0,1.12
142,-2.0,1.1
143,5.0,1.15
144,6.0,1.2
145,2.0,1.23
146,5.0,1.28
147,4.0,1.33
148,4.0,1.36
149,0.0,1.37
150,3.0,1.37
151,5.0,1.42
152,1.0,1.43
153,4.0,1.48
154,2.0,1.49
155,-1.0,1.46
156,5.0,1.49
157,1.0,1.51
158,7.0,1.56
159,2.0,1.57
160,1.0,1.59
161,-1.0,1.58
162,1.0,1.58
163,3.0,1.62
164,2.0,1.62
165,-1.0,1.61
166,0.0,1.61
167,5.0,1.66
168,0.0,1.64
169,0.0,1.64
170,6.0,1.7
171,2.0,1.72
172,3.0,1.76
173,1.0,1.77
174,6.0,1.8
175,-1.0,1.79
176,4.0,1.82
177,4.0,1.86
178,2.0,1.9
179,1.0,1.9
180,1.0,1.91
181,3.0,1.95
182,3.0,1.97
183,1.0,1.98
184,3.0,2.01
185,2.0,2.03
186,6.0,2.09
187,5.0,2.15
188,0.0,2.13
189,8.0,2.19
190,2.0,2.21
191,2.0,2.24
192,4.0,2.29
193,5.0,2.33
194,10.0,2.44
195,5.0,2.46
196,2.0,2.48
197,5.0,2.49
198,6.0,2.53
199,0.0,2.54
200,4.0,2.57
201,5.0,2.61
202,4.0,2.61
203,5.0,2.64
204,10.0,2.72
205,0.0,2.71
206,2.0,2.74
207,6.0,2.8
208,6.0,2.85
209,3.0,2.9
210,4.0,2.93
211,4.0,2.97
212,10.0,3.06
213,9.0,3.13
214,9.0,3.22
215,5.0,3.25
216,4.0,3.27
217,6.0,3.31
218,9.0,3.37
219,3.0,3.37
220,6.0,3.41
221,3.0,3.41
222,4.0,3.43
223,12.0,3.53
224,8.0,3.59
225,4.0,3.59
226,4.0,3.6
227,2.0,3.55
228,1.0,3.54
229,8.0,3.58
230,6.0,3.62
231,9.0,3.69
232,4.0,3.7
233,3.0,3.7
234,7.0,3.77
235,9.0,3.86
236,8.0,3.89
237,1.0,3.85
238,0.0,3.81
239,12.0,3.88
240,7.0,3.93
241,9.0,3.99
242,4.0,4.05
243,9.0,4.09
244,7.0,4.1
245,7.0,4.15
246,10.0,4.2
247,5.0,4.21
248,6.0,4.23
249,6.0,4.29
250,7.0,4.33
251,8.0,4.36
252,4.0,4.39
253,5.0,4.4
254,10.0,4.48
255,1.0,4.5
256,2.0,4.47
257,7.0,4.53
258,6.0,4.52
259,7.0,4.57
260,3.0,4.59
261,3.0,4.63
262,6.0,4.68
263,5.0,4.7
264,6.0,4.74
265,5.0,4.8
266,10.0,4.9
267,5.0,4.9
268,8.0,4.98
269,13.0,5.11
270,4.0,5.09
271,11.0,5.18
272,9.0,5.24
273,7.0,5.3
274,3.0,5.27
275,7.0,5.35
276,0.0,5.31
277,9.0,5.36
278,8.0,5.42
279,8.0,5.49
280,10.0,5.58
281,0.0,5.55
282,3.0,5.55
283,5.0,5.59
284,4.0,5.6
285,0.0,5.58
286,9.0,5.61
287,10.0,5.66
288,6.0,5.72
289,0.0,5.64
290,8.0,5.7
291,1.0,5.69
292,1.0,5.66
293,7.0,5.68
294,7.0,5.65
295,12.0,5.72
296,8.0,5.78
297,4.0,5.77
298,10.0,5.81
299,8.0,5.89
300,13.0,5.98
301,14.0,6.07
302,6.0,6.09
303,2.0,6.06
304,6.0,6.02
305,7.0,6.09
306,5.0,6.12
307,7.0,6.13
308,5.0,6.12
309,0.0,6.09
310,6.0,6.11
311,7.0,6.14
312,6.0,6.1
313,11.0,6.12
314,3.0,6.06
315,13.0,6.14
316,7.0,6.17
317,10.0,6.21
318,1.0,6.13
319,9.0,6.19
320,1.0,6.14
321,7.0,6.18
322,6.0,6.2
323,9.0,6.17
324,1.0,6.1
325,14.0,6.2
326,8.0,6.24
327,3.0,6.25
328,7.0,6.31
329,12.0,6.35
330,5.0,6.34
331,8.0,6.33
332,5.0,6.34
333,0.0,6.31
334,4.0,6.28
335,2.0,6.21
336,6.0,6.19
337,7.0,6.25
338,9.0,6.34
339,3.0,6.25
340,2.0,6.2
341,4.0,6.15
342,10.0,6.21
343,1.0,6.13
344,11.0,6.17
345,4.0,6.14
346,5.0,6.09
347,2.0,6.06
348,6.0,6.06
349,10.0,6.1
350,8.0,6.11
351,2.0,6.05
352,11.0,6.12
353,6.0,6.13
354,8.0,6.11
355,6.0,6.16
356,8.0,6.22
357,8.0,6.23
358,7.0,6.24
359,4.0,6.21
360,4.0,6.22
361,5.0,6.24
362,8.0,6.26
363,5.0,6.26
364,10.0,6.3
365,7.0,6.32
366,7.0,6.29
367,3.0,6.27
368,10.0,6.29
369,10.0,6.26
370,9.0,6.31
371,9.0,6.29
372,5.0,6.25
373,10.0,6.28
374,2.0,6.27
375,7.0,6.27
376,7.0,6.34
377,13.0,6.38
378,3.0,6.33
379,14.0,6.39
380,3.0,6.32
381,17.0,6.49
382,7.0,6.53
383,5.0,6.53
384,3.0,6.52
385,5.0,6.57
386,12.0,6.6
387,7.0,6.57
388,6.0,6.57
389,10.0,6.67
390,8.0,6.67
391,2.0,6.68
392,6.0,6.73
393,3.0,6.69
394,5.0,6.67
395,9.0,6.64
396,2.0,6.58
397,9.0,6.63
398,6.0,6.59
399,5.0,6.56
400,9.0,6.52
401,5.0,6.43
402,4.0,6.41
403,7.0,6.46
404,9.0,6.49
405,8.0,6.5
406,14.0,6.59
407,3.0,6.55
408,4.0,6.54
409,12.0,6.66
410,5.0,6.65
411,7.0,6.65
412,8.0,6.67
413,10.0,6.66
414,8.0,6.71
415,0.0,6.58
416,5.0,6.56
417,14.0,6.6
418,16.0,6.75
419,16.0,6.82
420,11.0,6.92
421,11.0,6.96
422,7.0,6.97
423,10.0,6.98
424,9.0,7.06
425,4.0,6.96
426,16.0,7.04
427,10.0,7.11
428,13.0,7.17
429,4.0,7.09
430,14.0,7.18
431,7.0,7.17
432,7.0,7.19
433,2.0,7.21
434,1.0,7.18
435,9.0,7.25
436,7.0,7.26
437,4.0,7.23
438,17.0,7.31
439,13.0,7.41
440,3.0,7.42
441,9.0,7.47
442,6.0,7.43
443,9.0,7.51
444,8.0,7.48
445,13.0,7.57
446,15.0,7.67
447,9.0,7.74
448,3.0,7.71
449,11.0,7.72
450,15.0,7.79
451,11.0,7.88
452,6.0,7.83
453,13.0,7.9
454,8.0,7.9
455,9.0,7.93
456,6.0,7.91
457,12.0,7.95
458,5.0,7.93
459,12.0,8.01
460,1.0,7.98
461,12.0,8.05
462,15.0,8.12
463,-1.0,8.06
464,16.0,8.12
465,2.0,8.07
466,8.0,8.08
467,10.0,8.15
468,13.0,8.18
469,7.0,8.15
470,13.0,8.19
471,9.0,8.19
472,13.0,8.27
473,17.0,8.34
474,4.0,8.36
475,16.0,8.45
476,14.0,8.52
477,15.0,8.54
478,7.0,8.58
479,17.0,8.61
480,-1.0,8.57
481,12.0,8.52
482,16.0,8.61
483,8.0,8.64
484,9.0,8.7
485,1.0,8.66
486,9.0,8.63
487,5.0,8.61
488,12.0,8.67
489,9.0,8.66
490,9.0,8.67
491,4.0,8.69
492,11.0,8.74
493,16.0,8.87
494,15.0,8.97
495,5.0,8.93
496,13.0,9.04
497,11.0,9.06
498,7.0,9.07
499,10.0,9.12
500,12.0,9.15
501,7.0,9.17
502,7.0,9.2
503,8.0,9.21
504,8.0,9.2
505,10.0,9.22
506,6.0,9.14
507,15.0,9.26
508,22.0,9.44
509,13.0,9.45
510,2.0,9.42
511,11.0,9.46
512,14.0,9.52
513,12.0,9.54
514,17.0,9.63
515,9.0,9.72
516,3.0,9.7
517,17.0,9.73
518,18.0,9.75
519,10.0,9.69
520,14.0,9.72
521,8.0,9.69
522,10.0,9.72
523,15.0,9.77
524,13.0,9.81
525,2.0,9.79
526,14.0,9.77
527,14.0,9.81
528,2.0,9.7
529,7.0,9.73
530,6.0,9.65
531,20.0,9.78
532,11.0,9.82
533,8.0,9.88
534,15.0,10.02
535,3.0,9.96
536,2.0,9.91
537,14.0,10.01
538,18.0,10.02
539,17.0,10.06
540,16.0,10.19
541,8.0,10.18
542,14.0,10.26
543,14.0,10.31
544,15.0,10.38
545,15.0,10.4
546,16.0,10.41
547,19.0,10.51
548,14.0,10.62
549,9.0,10.6
550,9.0,10.54
551,13.0,10.56
552,10.0,10.6
553,16.0,10.63
554,14.0,10.69
555,17.0,10.77
556,2.0,10.73
557,20.0,10.81
558,15.0,10.91
559,12.0,10.91
560,9.0,10.99
561,17.0,11.04
562,15.0,11.04
563,16.0,11.21
564,15.0,11.2
565,8.0,11.26
566,7.0,11.25
567,13.0,11.28
568,6.0,11.21
569,9.0,11.23
570,6.0,11.16
571,13.0,11.2
572,12.0,11.19
573,13.0,11.15
574,15.0,11.26
575,19.0,11.29
576,14.0,11.29
577,7.0,11.21
578,10.0,11.24
579,12.0,11.19
580,13.0,11.33
581,7.0,11.28
582,10.0,11.22
583,6.0,11.2
584,15.0,11.26
585,18.0,11.43
586,5.0,11.39
587,9.0,11.43
588,5.0,11.36
589,7.0,11.34
590,7.0,11.32
591,9.0,11.37
592,15.0,11.41
593,8.0,11.33
594,7.0,11.25
595,13.0,11.33
596,12.0,11.32
597,17.0,11.38
598,4.0,11.35
599,14.0,11.39
600,7.0,11.34
601,8.0,11.35
602,1.0,11.29
603,7.0,11.28
604,5.0,11.25
605,15.0,11.3
606,1.0,11.25
607,7.0,11.17
608,11.0,11.06
609,16.0,11.09
610,7.0,11.14
611,12.0,11.15
612,13.0,11.14
613,13.0,11.15
614,15.0,11.13
615,14.0,11.18
616,13.0,11.28
617,13.0,11.24
618,17.0,11.23
619,16.0,11.29
620,10.0,11.25
621,5.0,11.22
622,14.0,11.26
623,10.0,11.21
624,12.0,11.2
625,13.0,11.31
626,15.0,11.32
627,17.0,11.35
628,15.0,11.48
629,16.0,11.57
630,14.0,11.65
631,17.0,11.62
632,16.0,11.67
633,16.0,11.75
634,13.0,11.73
635,14.0,11.84
636,21.0,12.03
637,11.0,12.0
638,19.0,12.01
639,10.0,11.94
640,16.0,11.94
641,20.0,12.06
642,10.0,12.02
643,12.0,12.0
644,16.0,12.01
645,16.0,12.02
646,13.0,11.99
647,11.0,11.91
648,16.0,11.93
649,16.0,12.0
650,9.0,12.0
651,14.0,12.01
652,12.0,12.03
653,21.0,12.08
654,11.0,12.05
655,15.0,12.03
656,10.0,12.11
657,14.0,12.05
658,14.0,12.04
659,17.0,12.09
660,19.0,12.19
661,13.0,12.15
662,17.0,12.17
663,4.0,12.05
664,13.0,12.03
665,6.0,12.01
666,15.0,12.09
667,15.0,12.11
668,15.0,12.2
669,8.0,12.19
670,12.0,12.25
671,8.0,12.2
672,17.0,12.25
673,17.0,12.29
674,16.0,12.3
675,10.0,12.21
676,14.0,12.21
677,7.0,12.21
678,16.0,12.27
679,14.0,12.29
680,11.0,12.27
681,13.0,12.33
682,12.0,12.35
683,12.0,12.41
684,8.0,12.34
685,13.0,12.29
686,20.0,12.44
687,18.0,12.53
688,13.0,12.61
689,19.0,12.73
690,14.0,12.8
691,18.0,12.89
692,10.0,12.84
693,16.0,12.92
694,16.0,13.01
