,scores,average_scores
0,0.0,0.0
1,-2.0,-1.0
2,-1.0,-1.0
3,1.0,-0.5
4,1.0,-0.2
5,0.0,-0.16666666666666666
6,0.0,-0.14285714285714285
7,2.0,0.125
8,0.0,0.1111111111111111
9,-2.0,-0.1
10,0.0,-0.09090909090909091
11,-1.0,-0.16666666666666666
12,-2.0,-0.3076923076923077
13,2.0,-0.14285714285714285
14,-2.0,-0.26666666666666666
15,-3.0,-0.4375
16,3.0,-0.23529411764705882
17,0.0,-0.2222222222222222
18,0.0,-0.21052631578947367
19,1.0,-0.15
20,-1.0,-0.19047619047619047
21,1.0,-0.13636363636363635
22,1.0,-0.08695652173913043
23,0.0,-0.08333333333333333
24,1.0,-0.04
25,1.0,0.0
26,0.0,0.0
27,-1.0,-0.03571428571428571
28,1.0,0.0
29,0.0,0.0
30,-1.0,-0.03225806451612903
31,0.0,-0.03125
32,-1.0,-0.06060606060606061
33,1.0,-0.029411764705882353
34,-2.0,-0.08571428571428572
35,1.0,-0.05555555555555555
36,0.0,-0.05405405405405406
37,3.0,0.02631578947368421
38,0.0,0.02564102564102564
39,-2.0,-0.025
40,-1.0,-0.04878048780487805
41,0.0,-0.047619047619047616
42,0.0,-0.046511627906976744
43,-1.0,-0.06818181818181818
44,0.0,-0.06666666666666667
45,1.0,-0.043478260869565216
46,2.0,0.0
47,2.0,0.041666666666666664
48,1.0,0.061224489795918366
49,1.0,0.08
50,1.0,0.09803921568627451
51,1.0,0.11538461538461539
52,-1.0,0.09433962264150944
53,1.0,0.1111111111111111
54,1.0,0.12727272727272726
55,0.0,0.125
56,-1.0,0.10526315789473684
57,4.0,0.1724137931034483
58,0.0,0.1694915254237288
59,1.0,0.18333333333333332
60,5.0,0.26229508196721313
61,1.0,0.27419354838709675
62,1.0,0.2857142857142857
63,1.0,0.296875
64,-1.0,0.27692307692307694
65,2.0,0.30303030303030304
66,1.0,0.31343283582089554
67,0.0,0.3088235294117647
68,0.0,0.30434782608695654
69,2.0,0.32857142857142857
70,1.0,0.3380281690140845
71,0.0,0.3333333333333333
72,0.0,0.3287671232876712
73,2.0,0.35135135135135137
74,2.0,0.37333333333333335
75,2.0,0.39473684210526316
76,0.0,0.38961038961038963
77,1.0,0.3974358974358974
78,4.0,0.4430379746835443
79,2.0,0.4625
80,1.0,0.4691358024691358
81,2.0,0.4878048780487805
