,scores,average_scores
0,1.0,1.0
1,-1.0,0.0
2,1.0,0.3333333333333333
3,0.0,0.25
4,-2.0,-0.2
5,-1.0,-0.3333333333333333
6,0.0,-0.2857142857142857
7,0.0,-0.25
8,0.0,-0.2222222222222222
9,0.0,-0.2
10,0.0,-0.18181818181818182
11,0.0,-0.16666666666666666
12,-1.0,-0.23076923076923078
13,0.0,-0.21428571428571427
14,1.0,-0.13333333333333333
15,-1.0,-0.1875
16,-2.0,-0.29411764705882354
17,-1.0,-0.3333333333333333
18,0.0,-0.3157894736842105
19,-1.0,-0.35
20,-1.0,-0.38095238095238093
21,-1.0,-0.4090909090909091
22,-2.0,-0.4782608695652174
23,-1.0,-0.5
24,0.0,-0.48
25,0.0,-0.46153846153846156
26,-1.0,-0.48148148148148145
27,-1.0,-0.5
28,0.0,-0.4827586206896552
29,1.0,-0.43333333333333335
30,1.0,-0.3870967741935484
31,2.0,-0.3125
32,1.0,-0.2727272727272727
33,0.0,-0.2647058823529412
34,-2.0,-0.3142857142857143
35,2.0,-0.25
36,1.0,-0.21621621621621623
37,-1.0,-0.23684210526315788
38,-1.0,-0.2564102564102564
39,3.0,-0.175
40,1.0,-0.14634146341463414
41,0.0,-0.14285714285714285
42,3.0,-0.06976744186046512
43,1.0,-0.045454545454545456
44,0.0,-0.044444444444444446
45,1.0,-0.021739130434782608
46,0.0,-0.02127659574468085
47,1.0,0.0
48,0.0,0.0
49,-1.0,-0.02
50,1.0,0.0
51,3.0,0.057692307692307696
52,0.0,0.05660377358490566
53,0.0,0.05555555555555555
54,1.0,0.07272727272727272
55,2.0,0.10714285714285714
56,-1.0,0.08771929824561403
57,2.0,0.1206896551724138
58,1.0,0.13559322033898305
59,2.0,0.16666666666666666
60,4.0,0.22950819672131148
61,2.0,0.25806451612903225
62,1.0,0.2698412698412698
63,0.0,0.265625
64,1.0,0.27692307692307694
65,2.0,0.30303030303030304
66,1.0,0.31343283582089554
67,0.0,0.3088235294117647
68,2.0,0.3333333333333333
69,0.0,0.32857142857142857
70,1.0,0.3380281690140845
71,1.0,0.3472222222222222
72,2.0,0.3698630136986301
73,0.0,0.36486486486486486
74,1.0,0.37333333333333335
75,1.0,0.3815789473684211
76,1.0,0.38961038961038963
77,2.0,0.41025641025641024
78,4.0,0.45569620253164556
79,3.0,0.4875
80,1.0,0.49382716049382713
81,2.0,0.5121951219512195
82,2.0,0.5301204819277109
83,3.0,0.5595238095238095
84,1.0,0.5647058823529412
85,1.0,0.5697674418604651
86,1.0,0.5747126436781609
87,3.0,0.6022727272727273
88,2.0,0.6179775280898876
89,0.0,0.6111111111111112
90,0.0,0.6043956043956044
91,4.0,0.6413043478260869
92,-1.0,0.6236559139784946
93,1.0,0.6276595744680851
94,4.0,0.6631578947368421
95,1.0,0.6666666666666666
96,2.0,0.6804123711340206
97,2.0,0.6938775510204082
98,1.0,0.696969696969697
99,0.0,0.69
100,-1.0,0.67
101,0.0,0.68
102,1.0,0.68
103,2.0,0.7
104,-1.0,0.71
105,1.0,0.73
106,-1.0,0.72
107,0.0,0.72
108,1.0,0.73
109,-1.0,0.72
110,1.0,0.73
111,3.0,0.76
112,1.0,0.78
113,5.0,0.83
114,0.0,0.82
115,4.0,0.87
116,1.0,0.9
117,3.0,0.94
