,scores,average_scores
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.10000000149011612,0.010000000149011612
10,0.0,0.009090909226374193
11,0.0,0.008333333457509676
12,0.0,0.007692307806932009
13,0.0,0.007142857249294009
14,0.0,0.0066666667660077415
15,0.0,0.0062500000931322575
16,0.0,0.00588235302883036
17,0.0,0.005555555638339784
18,0.0,0.005263157973164006
19,0.0,0.005000000074505806
20,0.0,0.004761904832862672
21,0.0,0.004545454613187097
22,0.0,0.004347826151744179
23,0.0,0.004166666728754838
24,0.0,0.004000000059604645
25,0.0,0.0038461539034660044
26,0.0,0.0037037037588931896
27,0.0,0.0035714286246470044
28,0.0,0.00344827591345228
29,0.0,0.0033333333830038708
30,0.0,0.0032258064996811653
31,0.0,0.0031250000465661287
32,0.0,0.003030303075458064
33,0.0,0.00294117651441518
34,0.0,0.0028571428997176034
35,0.0,0.002777777819169892
36,0.0,0.002702702742976111
37,0.0,0.002631578986582003
38,0.0,0.0025641026023106696
39,0.0,0.002500000037252903
40,0.0,0.002439024426588198
41,0.0,0.002380952416431336
42,0.0,0.0023255814300027003
43,0.0,0.0022727273065935483
44,0.0,0.0022222222553359137
45,0.0,0.0021739130758720894
46,0.0,0.0021276596061726833
47,0.0,0.002083333364377419
48,0.0,0.0020408163569411455
49,0.0,0.0020000000298023225
50,0.0,0.0019607843429434533
51,0.0,0.0019230769517330022
52,0.0,0.0018867924809455872
53,0.0,0.0018518518794465948
54,0.0,0.0018181818452748385
55,0.0,0.0017857143123235022
56,0.0,0.0017543859910546687
57,0.0,0.00172413795672614
58,0.0,0.0016949152794934936
59,0.0,0.0016666666915019354
60,0.0,0.001639344286723215
61,0.0,0.0016129032498405826
62,0.0,0.0015873016109542242
63,0.0,0.0015625000232830644
64,0.0,0.0015384615613864019
65,0.0,0.001515151537729032
66,0.0,0.0014925373356733749
67,0.0,0.00147058825720759
68,0.0,0.0014492753839147263
69,0.10000000149011612,0.0028571428997176034
70,0.0,0.002816901450425806
71,0.0,0.002777777819169892
72,0.0,0.0027397260682223592
73,0.0,0.002702702742976111
74,0.0,0.0026666667064030964
75,0.0,0.002631578986582003
76,0.0,0.0025974026361069123
77,0.0,0.0025641026023106696
78,0.0,0.0025316456073447118
79,0.0,0.002500000037252903
80,0.0,0.0024691358392621263
81,0.0,0.002439024426588198
82,0.0,0.00240963859012328
83,0.0,0.002380952416431336
84,0.0,0.002352941211532144
85,0.0,0.0023255814300027003
86,0.0,0.0022988506089681865
87,0.0,0.0022727273065935483
88,0.0,0.0022471910447217107
89,0.0,0.0022222222553359137
90,0.0,0.002197802230552003
91,0.0,0.0021739130758720894
92,0.0,0.00215053766645411
93,0.0,0.0021276596061726833
94,0.0,0.0021052631892656023
95,0.0,0.002083333364377419
96,0.0,0.0020618557008271364
97,0.0,0.0020408163569411455
98,0.0,0.002020202050305376
99,0.0,0.0020000000298023225
100,0.0,0.0020000000298023225
101,0.0,0.0020000000298023225
102,0.0,0.0020000000298023225
103,0.0,0.0020000000298023225
104,0.0,0.0020000000298023225
105,0.0,0.0020000000298023225
106,0.0,0.0020000000298023225
107,0.10000000149011612,0.0030000000447034836
108,0.0,0.0030000000447034836
109,0.0,0.0020000000298023225
110,0.0,0.0020000000298023225
111,0.0,0.0020000000298023225
112,0.0,0.0020000000298023225
113,0.0,0.0020000000298023225
114,0.0,0.0020000000298023225
115,0.0,0.0020000000298023225
116,0.10000000149011612,0.0030000000447034836
117,0.0,0.0030000000447034836
118,0.10000000149011612,0.004000000059604645
119,0.0,0.004000000059604645
120,0.0,0.004000000059604645
121,0.0,0.004000000059604645
122,0.0,0.004000000059604645
123,0.0,0.004000000059604645
124,0.0,0.004000000059604645
125,0.0,0.004000000059604645
126,0.0,0.004000000059604645
127,0.10000000149011612,0.005000000074505806
128,0.10000000149011612,0.006000000089406967
129,0.0,0.006000000089406967
130,0.0,0.006000000089406967
131,0.0,0.006000000089406967
132,0.0,0.006000000089406967
133,0.0,0.006000000089406967
134,0.0,0.006000000089406967
135,0.0,0.006000000089406967
136,0.10000000149011612,0.007000000104308128
137,0.0,0.007000000104308128
138,0.0,0.007000000104308128
139,0.0,0.007000000104308128
140,0.0,0.007000000104308128
141,0.0,0.007000000104308128
142,0.0,0.007000000104308128
143,0.0,0.007000000104308128
144,0.0,0.007000000104308128
145,0.0,0.007000000104308128
146,0.0,0.007000000104308128
147,0.0,0.007000000104308128
148,0.0,0.007000000104308128
149,0.10000000149011612,0.00800000011920929
150,0.0,0.00800000011920929
151,0.0,0.00800000011920929
152,0.0,0.00800000011920929
153,0.0,0.00800000011920929
154,0.0,0.00800000011920929
155,0.0,0.00800000011920929
156,0.0,0.00800000011920929
157,0.0,0.00800000011920929
158,0.10000000149011612,0.009000000134110451
159,0.0,0.009000000134110451
160,0.0,0.009000000134110451
161,0.0,0.009000000134110451
162,0.0,0.009000000134110451
163,0.0,0.009000000134110451
164,0.0,0.009000000134110451
165,0.0,0.009000000134110451
166,0.0,0.009000000134110451
167,0.0,0.009000000134110451
168,0.0,0.009000000134110451
169,0.0,0.00800000011920929
170,0.0,0.00800000011920929
171,0.0,0.00800000011920929
172,0.0,0.00800000011920929
173,0.0,0.00800000011920929
174,0.10000000149011612,0.009000000134110451
175,0.0,0.009000000134110451
176,0.0,0.009000000134110451
177,0.0,0.009000000134110451
178,0.0,0.009000000134110451
179,0.0,0.009000000134110451
180,0.0,0.009000000134110451
181,0.0,0.009000000134110451
182,0.0,0.009000000134110451
183,0.0,0.009000000134110451
184,0.0,0.009000000134110451
185,0.0,0.009000000134110451
186,0.0,0.009000000134110451
187,0.10000000149011612,0.010000000149011612
188,0.0,0.010000000149011612
189,0.0,0.010000000149011612
190,0.0,0.010000000149011612
191,0.10000000149011612,0.011000000163912773
192,0.0,0.011000000163912773
193,0.0,0.011000000163912773
194,0.0,0.011000000163912773
195,0.0,0.011000000163912773
196,0.0,0.011000000163912773
197,0.0,0.011000000163912773
198,0.0,0.011000000163912773
199,0.0,0.011000000163912773
200,0.0,0.011000000163912773
201,0.0,0.011000000163912773
202,0.0,0.011000000163912773
203,0.0,0.011000000163912773
204,0.0,0.011000000163912773
205,0.10000000149011612,0.012000000178813934
206,0.10000000149011612,0.013000000193715095
207,0.0,0.012000000178813934
208,0.0,0.012000000178813934
209,0.0,0.012000000178813934
210,0.0,0.012000000178813934
211,0.0,0.012000000178813934
212,0.0,0.012000000178813934
213,0.0,0.012000000178813934
214,0.0,0.012000000178813934
215,0.0,0.012000000178813934
216,0.0,0.011000000163912773
217,0.10000000149011612,0.012000000178813934
218,0.0,0.011000000163912773
219,0.0,0.011000000163912773
220,0.0,0.011000000163912773
221,0.10000000149011612,0.012000000178813934
222,0.0,0.012000000178813934
223,0.0,0.012000000178813934
224,0.0,0.012000000178813934
225,0.10000000149011612,0.013000000193715095
226,0.10000000149011612,0.014000000208616257
227,0.0,0.013000000193715095
228,0.0,0.012000000178813934
229,0.10000000149011612,0.013000000193715095
230,0.0,0.013000000193715095
231,0.20000000298023224,0.015000000223517418
232,0.0,0.015000000223517418
233,0.0,0.015000000223517418
234,0.10000000149011612,0.01600000023841858
235,0.0,0.01600000023841858
236,0.10000000149011612,0.01600000023841858
237,0.0,0.01600000023841858
238,0.0,0.01600000023841858
239,0.10000000149011612,0.01700000025331974
240,0.0,0.01700000025331974
241,0.0,0.01700000025331974
242,0.10000000149011612,0.018000000268220902
243,0.0,0.018000000268220902
244,0.0,0.018000000268220902
245,0.10000000149011612,0.019000000283122064
246,0.10000000149011612,0.020000000298023225
247,0.0,0.020000000298023225
248,0.0,0.020000000298023225
249,0.10000000149011612,0.020000000298023225
250,0.0,0.020000000298023225
251,0.10000000149011612,0.021000000312924386
252,0.0,0.021000000312924386
253,0.0,0.021000000312924386
254,0.0,0.021000000312924386
255,0.10000000149011612,0.022000000327825547
256,0.10000000149011612,0.023000000342726708
257,0.0,0.023000000342726708
258,0.10000000149011612,0.023000000342726708
259,0.10000000149011612,0.02400000035762787
260,0.0,0.02400000035762787
261,0.10000000149011612,0.02500000037252903
262,0.0,0.02500000037252903
263,0.0,0.02500000037252903
264,0.10000000149011612,0.02600000038743019
265,0.0,0.02600000038743019
266,0.0,0.02600000038743019
267,0.10000000149011612,0.027000000402331352
268,0.0,0.027000000402331352
269,0.10000000149011612,0.028000000417232513
