,scores,average_scores
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.10000000149011612,0.012500000186264515
8,0.0,0.011111111276679568
9,0.0,0.010000000149011612
10,0.0,0.009090909226374193
11,0.0,0.008333333457509676
12,0.0,0.007692307806932009
13,0.0,0.007142857249294009
14,0.0,0.0066666667660077415
15,0.0,0.0062500000931322575
16,0.0,0.00588235302883036
17,0.0,0.005555555638339784
18,0.0,0.005263157973164006
19,0.0,0.005000000074505806
20,0.0,0.004761904832862672
21,0.0,0.004545454613187097
22,0.0,0.004347826151744179
23,0.0,0.004166666728754838
24,0.0,0.004000000059604645
25,0.0,0.0038461539034660044
26,0.0,0.0037037037588931896
27,0.0,0.0035714286246470044
28,0.0,0.00344827591345228
29,0.0,0.0033333333830038708
30,0.0,0.0032258064996811653
31,0.0,0.0031250000465661287
32,0.0,0.003030303075458064
33,0.0,0.00294117651441518
34,0.10000000149011612,0.005714285799435207
35,0.0,0.005555555638339784
36,0.0,0.005405405485952222
37,0.0,0.005263157973164006
38,0.0,0.005128205204621339
39,0.0,0.005000000074505806
40,0.0,0.004878048853176396
41,0.0,0.004761904832862672
42,0.0,0.004651162860005401
43,0.0,0.004545454613187097
44,0.0,0.004444444510671827
45,0.0,0.004347826151744179
46,0.0,0.004255319212345367
47,0.0,0.004166666728754838
48,0.0,0.004081632713882291
49,0.0,0.004000000059604645
50,0.0,0.003921568685886907
51,0.0,0.0038461539034660044
52,0.0,0.0037735849618911743
53,0.0,0.0037037037588931896
54,0.0,0.003636363690549677
55,0.0,0.0035714286246470044
56,0.0,0.0035087719821093374
57,0.0,0.00344827591345228
58,0.0,0.0033898305589869873
59,0.0,0.0033333333830038708
60,0.0,0.00327868857344643
61,0.0,0.0032258064996811653
62,0.0,0.0031746032219084484
63,0.0,0.0031250000465661287
64,0.0,0.0030769231227728037
65,0.0,0.003030303075458064
66,0.0,0.0029850746713467498
67,0.0,0.00294117651441518
68,0.0,0.0028985507678294525
69,0.0,0.0028571428997176034
70,0.0,0.002816901450425806
71,0.0,0.002777777819169892
72,0.0,0.0027397260682223592
73,0.10000000149011612,0.004054054114464167
74,0.0,0.004000000059604645
75,0.0,0.003947368479873005
76,0.0,0.0038961039541603685
77,0.0,0.0038461539034660044
78,0.10000000149011612,0.0050632912146894235
79,0.0,0.005000000074505806
80,0.0,0.0049382716785242526
81,0.0,0.004878048853176396
82,0.0,0.00481927718024656
83,0.0,0.004761904832862672
84,0.0,0.004705882423064288
85,0.0,0.004651162860005401
86,0.0,0.004597701217936373
87,0.0,0.004545454613187097
88,0.0,0.004494382089443421
89,0.0,0.004444444510671827
90,0.0,0.004395604461104006
91,0.0,0.004347826151744179
92,0.0,0.00430107533290822
93,0.0,0.004255319212345367
94,0.0,0.004210526378531205
95,0.0,0.004166666728754838
96,0.0,0.004123711401654273
97,0.0,0.004081632713882291
98,0.0,0.004040404100610752
99,0.0,0.004000000059604645
100,0.0,0.004000000059604645
101,0.0,0.004000000059604645
102,0.0,0.004000000059604645
103,0.0,0.004000000059604645
104,0.0,0.004000000059604645
105,0.0,0.004000000059604645
106,0.0,0.004000000059604645
107,0.0,0.0030000000447034836
108,0.0,0.0030000000447034836
109,0.0,0.0030000000447034836
110,0.0,0.0030000000447034836
111,0.0,0.0030000000447034836
112,0.0,0.0030000000447034836
113,0.0,0.0030000000447034836
114,0.0,0.0030000000447034836
115,0.0,0.0030000000447034836
116,0.0,0.0030000000447034836
117,0.0,0.0030000000447034836
118,0.0,0.0030000000447034836
119,0.0,0.0030000000447034836
120,0.0,0.0030000000447034836
121,0.0,0.0030000000447034836
122,0.0,0.0030000000447034836
123,0.0,0.0030000000447034836
124,0.0,0.0030000000447034836
125,0.09000000171363354,0.003900000061839819
126,0.0,0.003900000061839819
127,0.0,0.003900000061839819
128,0.0,0.003900000061839819
129,0.0,0.003900000061839819
130,0.0,0.003900000061839819
131,0.0,0.003900000061839819
132,0.0,0.003900000061839819
133,0.0,0.003900000061839819
134,0.09000000171363354,0.003800000064074993
135,0.0,0.003800000064074993
136,0.0,0.003800000064074993
137,0.0,0.003800000064074993
138,0.0,0.003800000064074993
139,0.0,0.003800000064074993
140,0.09000000171363354,0.004700000081211329
141,0.09000000171363354,0.005600000098347664
142,0.0,0.005600000098347664
143,0.0,0.005600000098347664
144,0.0,0.005600000098347664
145,0.0,0.005600000098347664
146,0.0,0.005600000098347664
147,0.0,0.005600000098347664
148,0.0,0.005600000098347664
149,0.0,0.005600000098347664
150,0.0,0.005600000098347664
151,0.0,0.005600000098347664
152,0.0,0.005600000098347664
153,0.0,0.005600000098347664
154,0.0,0.005600000098347664
155,0.0,0.005600000098347664
156,0.0,0.005600000098347664
157,0.0,0.005600000098347664
158,0.0,0.005600000098347664
159,0.0,0.005600000098347664
160,0.0,0.005600000098347664
161,0.0,0.005600000098347664
162,0.10000000149011612,0.006600000113248825
163,0.0,0.006600000113248825
164,0.0,0.006600000113248825
165,0.0,0.006600000113248825
166,0.0,0.006600000113248825
167,0.0,0.006600000113248825
168,0.0,0.006600000113248825
169,0.0,0.006600000113248825
170,0.0,0.006600000113248825
171,0.0,0.006600000113248825
172,0.0,0.006600000113248825
173,0.0,0.005600000098347664
174,0.0,0.005600000098347664
175,0.0,0.005600000098347664
176,0.10000000149011612,0.006600000113248825
177,0.0,0.006600000113248825
178,0.0,0.005600000098347664
179,0.10000000149011612,0.006600000113248825
180,0.0,0.006600000113248825
181,0.0,0.006600000113248825
182,0.0,0.006600000113248825
183,0.0,0.006600000113248825
184,0.0,0.006600000113248825
185,0.0,0.006600000113248825
186,0.0,0.006600000113248825
187,0.0,0.006600000113248825
188,0.0,0.006600000113248825
189,0.0,0.006600000113248825
190,0.0,0.006600000113248825
191,0.0,0.006600000113248825
192,0.0,0.006600000113248825
193,0.0,0.006600000113248825
194,0.0,0.006600000113248825
195,0.0,0.006600000113248825
196,0.0,0.006600000113248825
197,0.0,0.006600000113248825
198,0.0,0.006600000113248825
199,0.0,0.006600000113248825
200,0.0,0.006600000113248825
201,0.0,0.006600000113248825
202,0.0,0.006600000113248825
203,0.0,0.006600000113248825
204,0.0,0.006600000113248825
205,0.0,0.006600000113248825
206,0.0,0.006600000113248825
207,0.0,0.006600000113248825
208,0.0,0.006600000113248825
209,0.0,0.006600000113248825
210,0.0,0.006600000113248825
211,0.09000000171363354,0.007500000130385161
212,0.0,0.007500000130385161
213,0.0,0.007500000130385161
214,0.0,0.007500000130385161
215,0.0,0.007500000130385161
216,0.0,0.007500000130385161
217,0.0,0.007500000130385161
218,0.0,0.007500000130385161
219,0.0,0.007500000130385161
220,0.0,0.007500000130385161
221,0.0,0.007500000130385161
222,0.0,0.007500000130385161
223,0.09000000171363354,0.008400000147521496
224,0.0,0.008400000147521496
225,0.10000000149011612,0.008500000145286322
226,0.0,0.008500000145286322
227,0.0,0.008500000145286322
228,0.0,0.008500000145286322
229,0.0,0.008500000145286322
230,0.0,0.008500000145286322
231,0.0,0.008500000145286322
232,0.0,0.008500000145286322
233,0.0,0.008500000145286322
234,0.10000000149011612,0.008600000143051147
235,0.0,0.008600000143051147
236,0.0,0.008600000143051147
237,0.0,0.008600000143051147
238,0.10000000149011612,0.009600000157952308
239,0.09000000171363354,0.010500000175088644
240,0.10000000149011612,0.01060000017285347
241,0.0,0.009700000155717134
242,0.0,0.009700000155717134
243,0.0,0.009700000155717134
244,0.10000000149011612,0.010700000170618295
245,0.20000000298023224,0.012700000200420619
246,0.10000000149011612,0.01370000021532178
247,0.0,0.01370000021532178
248,0.0,0.01370000021532178
249,0.10000000149011612,0.014700000230222941
250,0.0,0.014700000230222941
251,0.10000000149011612,0.0157000002451241
252,0.10000000149011612,0.01670000026002526
253,0.0,0.01670000026002526
254,0.10000000149011612,0.017700000274926422
255,0.0,0.017700000274926422
256,0.10000000149011612,0.018700000289827587
257,0.0,0.018700000289827587
258,0.0,0.018700000289827587
259,0.0,0.018700000289827587
260,0.0,0.018700000289827587
261,0.0,0.018700000289827587
262,0.10000000149011612,0.018700000289827587
263,0.0,0.018700000289827587
264,0.09000000171363354,0.01960000030696392
265,0.0,0.01960000030696392
266,0.0,0.01960000030696392
267,0.10000000149011612,0.020600000321865083
268,0.10000000149011612,0.021600000336766245
269,0.10000000149011612,0.022600000351667406
270,0.10000000149011612,0.023600000366568567
271,0.0,0.023600000366568567
272,0.0,0.023600000366568567
